link,Title,Description,Price,Condition
https://detroit.craigslist.org/okl/app/d/troy-ton-central-ac-110k-btu-80-furnace/7408300419.html,"5 TON CENTRAL AC, 110K BTU/80% FURNACE AND 5 TON CASED COIL - $2,900 (TROY)","REFURBISHED 5 TON CENTRAL AC, FREON 410A, 13 SEERNEW 110,000 BTU/80% EFFICIENT UPFLOW FURNACE AND NEW 5 TON CASED COILCOST FOR ALL THREE IS $2900AC HAS BEEN REFURBISHED AND TESTED, IS IN GOOD CONDITION(MORE SIZES AVAILABLE)CALL FOR MORE INFORMATION** show contact info** OR ** show contact info**","$2,900",NA
https://detroit.craigslist.org/okl/app/d/troy-ton-ac-central-air-unit-air-handler/7408258709.html,"3 TON AC-CENTRAL AIR UNIT & AIR HANDLER - $1,900 (Troy)","REFURBISHED 3 TON AC-CENTRAL AIR. FREON R22, 10 SEER.UNIT-TESTED, IN GOOD CONDITION.WITH NEW 3 TON AIR HANDLERPRICE FOR THE TWO UNITS IS $1900PRICE DOES NOT INCLUDE ANY OTHER PARTS***more furnaces and central air units available for sale***Call for more detailsshow contact info or  show contact info","$1,900",new
https://detroit.craigslist.org/okl/app/d/troy-new-furnace-btu-80-efficient/7411062778.html,"NEW FURNACE-110,000 BTU, 80% EFFICIENT - $950 (TROY)","NEW GAS FURNACE-110,000 BTU, 80% EFFICIENT, PSC MOTOR SINGLE STAGE UPFLOW/HORIZONTAL MULTI-SPEEDBRAND IS AIRE-FLOW, DIVISION OF LENNOXPRICE IS $950* show contact info* -OR-* show contact info*",$950,new
https://detroit.craigslist.org/okl/app/d/troy-new-furnaces-80-and-95-efficient/7408290012.html,NEW FURNACES-80% AND 95% EFFICIENT (TROY),"NEW FURNACES-80% AND 95% EFFICIENTMULTI-POSITION FURNACESPRICES START AT $910-MORE SIZES AVAILABLE***ALSO HAVE CENTRAL ACs, COILS AND PARTS FOR SALEMOST CREDIT CARDS ACCEPTEDshow contact info or  show contact info",NA,new
https://detroit.craigslist.org/okl/app/d/troy-new-furnace-central-ac-and-coil/7411051603.html,"NEW FURNACE, CENTRAL AC AND COIL (TROY)","NEW FURNACE, CENTRAL AIR CONDITIONER AND COIL PRICES START AT $2225 - MORE SIZES ARE AVAILABLE.ALL NEW.  PRICE IS FOR ALL THREE UNITS. PARTS EXTRA.**** Most Major Credit Cards Accepted ****show contact info or  show contact info",NA,new
https://detroit.craigslist.org/okl/app/d/rochester-charbroil-stainless-steel/7400842780.html,Charbroil stainless steel 4 burner grill w/cover - $200 (Rochester Hills),"Stainless steel 4 burner, plus side burner Propane, like new.  Grill dimensions – 24.5"" D x 53.1"" W x 45"" H | Primary cooking area – 23” W x 18.5” D | Warming Rack area – 175 sq. in. | Weight – 114.9 lbs. | Main burner BTU – 36,000 |Two4eight five2zero 4zero3one",$200,NA
https://detroit.craigslist.org/okl/app/d/royal-oak-lg-front-load-washer-dryer/7407128627.html,"LG Front Load Washer Dryer (High Efficiency Capacity)  approx $3000new - $1,900 (Royal Oak)","For Sale:LG Front Load High Efficiency Washer and Dryer Combo (Smart, Wi-Fi Enabled, High capacity)***Excellent Condition***  Near newWasher:  4.5 cu ft (door opens Right to Left)Model:  WM5000HVAKEY FEATURES:  4.5 cu.ft. Ultra Large Capacity SmartThinQ® Technology, TurboWash® Technology, LG Steam Technology, Direct Drive Motor, LG SideKick™ CompatibleDimensions (WxHxD)	27"" x 38 13/16"" x 32 13/16"" (54"" D with door open)For more details:  https://www.lg.com/us/washers/lg-WM5000HVA-front-load-washer#DRYER:  7.4 cu. ft. Smart wi-fi Enabled Electric Dryer w/ TurboSteam™MODEL:  DLEX5000VKEY FEATURES  7.4 cu.ft. Ultra Large Capacity, TurboSteam™ Technology, Integrated Electronic Control Panel with Dual LED Display, SmartThinQ® Technology, ENERGY STAR® QualifiedDIMENSIONS  Product (WxHxD)	27"" x 38 13/16"" x 32 13/16"" (54"" with door open)For more details:  https://www.lg.com/us/business/dryers/lg-DLEX5000V-electric-dryerMSPR:  ~$3000 for bothPrice:  $1900 OBO for both, will not splitCashWasher and Dryer are professionally prepared for transportation Buyer responsible for transportation*Most pictures shown are stock pictures","$1,900",like new
https://detroit.craigslist.org/mcb/app/d/utica-coca-cola-cooler-like-new/7413427099.html,Coca-Cola cooler like new - $500 (Utica),I'm at Coca-Cola cooler like brand-new ice cold an excellent condition asking $500 64H 25W 23D,$500,NA
https://detroit.craigslist.org/okl/app/d/rochester-ge-refrigerator-parts-new/7407665837.html,GE refrigerator parts (new) - $50 (Rochester),GE refrigerator parts still in package - temperature sensor- defrost thermostat - thermostat def- large wire nutPart numbers in 2nd picAll for $50,$50,new
https://detroit.craigslist.org/okl/app/d/white-lake-white-ge-microwave-oven/7413411829.html,**White GE Microwave Oven under Cabinets** - $50 (White Lake),"White GE Microwave Ovenfor under CabinetsIt works great! 14"" High29.5"" Wide13"" DeepFound the manual that goes with it also.Please take a look at the rest of my listings.Thanks for looking!!!",$50,good
https://detroit.craigslist.org/okl/app/d/west-bloomfield-commecial-food-warmers/7402456647.html,2 commecial food warmers (West Bloomfield Township),2 commecial food warmers counter top units-hatco grhw-1s6- and a wesco jj304hh. very nice .  both call for pics at  show contact info- makeoffer.- show contact info,NA,NA
https://detroit.craigslist.org/mcb/app/d/richmond-furnace-fan-squirrel-cage/7403508826.html,furnace fan (squirrel cage) - $75 (Richmond),"Furnace fan for saleJust the fanAlso called ""squirrel cage""Good conditionThis fits from the right side of motor shaft.Motor sits on the left and fan slides on the shaft from the right.They go for new over $100.00Asking $75.00 O.B.OAny questions call anytime Thanks!",$75,NA
https://detroit.craigslist.org/wyn/app/d/livonia-samsung-1080p-led-40-tv/7413401040.html,"Samsung 1080p LED 40"" TV - $100 (Livonia)","Samsung 1080p LED 40"" TV. Seldom used in our guest room. In good wirking condition.",$100,NA
https://detroit.craigslist.org/wyn/app/d/dearborn-heights-gas-stove/7413398613.html,Gas stove - $300 (Dearborn heights),Good working stove,$300,excellent
https://detroit.craigslist.org/mcb/app/d/roseville-ge-air-conditioner-covers/7413392578.html,"Ge Air Conditioner,  Covers - $50 (11 mile / gratiot)",very good condition have both lower and upper...... 50.00 each....810 650 06 six one,$50,NA
https://detroit.craigslist.org/okl/app/d/commerce-township-samsung-front-load/7410491106.html,Samsung Front Load Washer and Dryer with Pedestals! - $500,Samsung Front Load Washer (needs new baring)Samsung Gas Dryer: works great! Washer and Dryer Pedestals$500 for all oboThey are all onyx in color,$500,NA
https://detroit.craigslist.org/mcb/app/d/utica-large-coffee-pot-for-the-holidays/7410014792.html,Large Coffee pot for the holidays! - $25 (Shelby Township),35 cup Mirro-Matic coffee makerWorks good.Cash onlyNo delivery,$25,good
https://detroit.craigslist.org/okl/app/d/clarkston-showtime-platinum-5000/7413384283.html,Showtime Platinum 5000 Rotisserie - $79 (Clarkston),"Used very little, works great",$79,NA
https://detroit.craigslist.org/okl/app/d/clarkston-cuisinart-toaster-oven/7413382298.html,Cuisinart Toaster Oven Stainless - $75 (Clarkston MI),Counter top Cuisinart Stainless steel Toaster oven/air fryer with racks and basket.   Works great,$75,excellent
https://detroit.craigslist.org/okl/app/d/pontiac-washer-and-electric-dryer-white/7413372277.html,Washer and electric dryer white - $150 (Pontiac),Matching set work good two488755048,$150,NA
https://detroit.craigslist.org/okl/app/d/birmingham-haier-dorm-fridge-with/7413369472.html,HAIER DORM FRIDGE WITH FREEZER - 1.7 CU FT - $40 (Birmingham),HAIER DORM FRIDGE WITH FREEZER - 1.7 CU FT Price: $40 by Cash/Paypal/Venmo/Zelle,$40,NA
https://detroit.craigslist.org/wyn/app/d/detroit-stove-grates/7408068375.html,Stove grates - $80,4 stove grates $80 located west,$80,NA
https://detroit.craigslist.org/mcb/app/d/hamtramck-washer-and-dryer-risers/7413367936.html,Washer and Dryer Risers! - $150 (Detroit),White powder- coated steel Washer and Dryer Risers Drawer organizers!! In Perfect Condition!!,$150,like new
https://detroit.craigslist.org/wyn/app/d/northville-kenmore-elite-refrigerator/7413365344.html,Kenmore elite refrigerator - $200,"Kenmore elite refrigerator does not cool, it needs a compressor asking price $200Call or text  show contact info",$200,NA
https://detroit.craigslist.org/okl/app/d/bloomfield-hills-wahl-in-clip-trim-new/7408303608.html,Wahl 2-in-1 Clip ‘n Trim NEW - $15 (Bloomfield Hills),"Hi! Selling our brand new, still in the original packaging Wahl 2-in-1 Clip ‘n Trim. Hair clipper and trimmer all in one! Includes multi cut clipper with built-in trimmer, clipper blade cover, storage case, comb, cleaning brush, blade oil, scissors, instruction booklet, 8 attachment guards and two ear tapers.In Christmas gift giving condition! Purchased for $27; asking $15. Smoke and pet free home. Thank you!",$15,new
https://detroit.craigslist.org/wyn/app/d/melvindale-ge-general-electric-slice/7408023216.html,GE General Electric 4 Slice Toaster - $10 (Allen Park),"GE General Electric 4 Slice ToasterBrand GEVintage GE General Electric 4 Slice Toaster Wood Grain & Chrome TESTED WORKS GREAT!!!DetailsCondition Used - Works Great!Slice Capacity 4Will not work with BagelsColor SilverSERIOUS BUYER!!!Please don’t waste my time by acting interested and then never showing up to pick it up.REQUIRED DEPOSIT OR PAYMENT REQUIRED FOR HOLDING Accept Zelle & Venmo & PayPal & Cash ONLY!!!Online payment allows you to reserve the item and put it on hold.Item must be picked up within 3 days after the payment or will be considered abandoned and disposed of.If you are reading this, the item is still available.Post will be removed the moment it is gone.ALL SALES ARE SOLD AS IS AND ARE FINAL!!!   ***NO RETURNS***Any questions or if interested please do not hesitate to ask!***Pick up here in Allen Park MI.******Near Outer Dr & Dix Rd******Please make pick up arrangements within an hour after commenting.******NO SHIPPING******NO DELIVERY******I ONLY MEET IN PERSON.******THANKS FOR LOOKING***",$10,like new
https://detroit.craigslist.org/wyn/app/d/dearborn-maytag-gas-dryer-curb-or/7413355971.html,Maytag gas dryer (curb or driveway drop off available) - $175 (Dearborn),Maytag gas dryer super capacity Driveway drop off available for small fee Works wellshow contact info,$175,NA
https://detroit.craigslist.org/wyn/app/d/dearborn-bosch-36-burners-gas-cooktop/7410672958.html,"Bosch 36"" 5 burners gas cooktop - $200 (Dearborn)","36"" 5 burners Bosch gas cooktop for $200Used excellent working condition 36"" wide 21"" deep 4"" hi Cut out dimensions 34""×19""",$200,NA
https://detroit.craigslist.org/okl/app/d/auburn-hills-like-new-samsung-he-steam/7413339110.html,LIKE NEW Samsung HE STEAM Washer & HE STEAM Dryer & Pedestals/Drawers - $850 (Auburn Hills),"Beautiful Samsung platinum front loading washer and ELECTRIC dryer, Both offer high efficiency and steam features. Slightly used, perform perfectly, mint appearance, very clean, no mold.Pedestals/drawers provide easy loading and unloading and storage for detergent, bleach etc.Hoses and dryer power cord are included.Delivery for a little extra.(1) Washer: 4.5 cu. ft., 10 Cycles, 5 Temperature, 10 Options, Steam Washing, Self Clean, Sanitize Cycle, Allergen Cycle, VRT Plus™ technology, Smart Care on your phone....(2) Dryer: 7.5 cu. ft., 11 Cycles, 4 Temperature, Steam Drying Technology, Sensor dry, Smart Care on your phone, Wrinkle Prevent....Please Text or email. Calls will NOT be answered unless I know you are not spammers.",$850,like new
https://detroit.craigslist.org/mcb/app/d/warren-kenmore-upright-freezer/7413338174.html,kenmore upright freezer - $320,kenmore upright frostless freezer In good working condition dimensions 72 inches tall 32 inches wide 28 inches deep $320 calls only  show contact info,$320,NA
https://detroit.craigslist.org/wyn/app/d/detroit-electric-dryer/7413323402.html,Electric dryer - $150 (Detroit),"Electric dryer / heavy duty large capacity , works good. 150 obo",$150,good
https://detroit.craigslist.org/mcb/app/d/saint-clair-shores-ge-range/7408858170.html,GE Range - $100 (St Clair Shores),GE RangeGood ConditionCash Only,$100,good
https://detroit.craigslist.org/okl/app/d/lake-orion-ge-refrigerator-door-shelves/7404108263.html,GE Refrigerator Door Shelves - $100 (Lake Orion),"GE Side by side door shelves, freezer bin, and ice bin. Used but in excellent condition. Selling as a bundle only.",$100,excellent
https://detroit.craigslist.org/okl/app/d/troy-reduced-humidifier/7412208771.html,Reduced. Humidifier - $25 (rochester hills),Honeywell model hwm705b warm mist humidifier. I have 2 of them at $25 each. Work as they should. Cash only and pick up only. Contact through craigslist email only. When do you want to come look? Ad is up they are available.,$25,good
https://detroit.craigslist.org/wyn/app/d/canton-compact-refrigerator-by-avanti/7413316103.html,"Compact Refrigerator by Avanti, Brown - $50 (Canton)","Compact Refrigerator by Avanti, Brown, 19”Width x 19”Height x 19”Depth.Cash Only.  Pickup Only.",$50,NA
https://detroit.craigslist.org/mcb/app/d/warren-frigidaire-dishwasher/7410524913.html,frigidaire dishwasher - $125 (warren),frigidaire built in dish washer it works fine the color is black the price is $125 or best offers,$125,good
https://detroit.craigslist.org/mcb/app/d/warren-30inch-frigerator/7410531438.html,30inch frigerator - $100 (warren),30 inch frig and a top freezer  door  the color is almond works fine the  price is $100,$100,good
https://detroit.craigslist.org/mcb/app/d/warren-roper-washer-and-dryer-set/7410514997.html,roper washer and dryer set - $200 (warren),roper made by whirlpool  washer and heavy duty extra capacity electric dryer with 5 cycles  in good shape the color is white these are old school machines they work and work  un like the new  garbage  machines with to many circut  boards that  blow out and cost a lot of money$$$ to fix  the price is $200 for the set of  2 machines,$200,good
https://detroit.craigslist.org/okl/app/d/troy-whirlpool-dryer-dishwasher/7411348205.html,Whirlpool Dryer & Dishwasher (Troy),"Whirlpool Dryer and Dishwasher for sale, both in good working order. Still hooked up to show you that they work, but we can easily disconnect themPick up Only near Maple & Rochester Rd in Troy.      Sorry, No DeliveryMoving out of state. Must take before next Tuesday, Nov. 30!Whirlpool Supreme Gas Dryer, like new    $75Whirlpool Dishwasher, rarely used, like new   $50(Washer has already sold~thanks Dennis!)Call Now!   Thank You!",NA,excellent
https://detroit.craigslist.org/okl/app/d/waterford-30-whirlpool-glass-top-range/7413290254.html,"30"" Whirlpool Glass Top Range - $150 (WATERFORD)",White glass top electric range.,$150,excellent
https://detroit.craigslist.org/mcb/app/d/new-baltimore-microwave-glass-plate-and/7411061463.html,MICROWAVE GLASS PLATE AND TURNTABLE (Chesterfield),"Selling a like New microwave plate and turn table. 16"" Diameter Should fit multiple different brands and models like Kenmore, Samsung, Whirlpool, GE, LG, Sharp, Frigidaire, Hotpoint, Amanda, Maytag, Bosch, Kitchenaid to name a few.   $10",NA,NA
